CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
EN-009-1055,Ikemefuna,Nwachukwu,M,EN-009,3/8/2002,Student,Savings,1
EN-006-1004,Nnamdi,Nweke,M,EN-006,08/16/1987,Factory Worker,Savings,1
EN-007-1004,Ndubuisi,Ugwu,M,EN-007,5/3/1996,Truck Driver,Current,1
RI-010-1018,Sopuluchukwu,Nduka,M,RI-010,1/9/2002,Student,Savings,0
FC-003-1010,Tochukwu,Okonkwo,M,FC-003,10/6/1988,Construction Worker,Savings,1
FC-005-1034,Olubunmi,Akinola,F,FC-005,11/13/1996,Engineer,Savings,0
FC-004-1032,Ahmed,Nkechi,M,FC-004,07/16/2001,Mechanic,Savings,1
EN-001-1050,Uzoma,Eke,M,EN-001,12/31/1989,Welder,Savings,1
FC-006-1025,Dayo,Nnaji,F,FC-006,03/21/1981,Marketing Executive,Current,1
FC-004-1035,Aladejobi,Jegede,M,FC-004,1/7/1994,Lawyer,Savings,0
RI-001-1106,Chinwe,Adeolu,F,RI-001,7/6/1992,Health Professional,Savings,1
RI-007-1047,Oluwakemi,Nwachukwu,M,RI-007,12/30/2002,Accountant,Savings,1
EN-006-1016,Ugochi,Okoli,F,EN-006,5/3/1997,Human Resources Specialist,Current,0
FC-001-1021,Zainab,Fadila,M,FC-001,07/20/1995,Farmer,Current,1
RI-009-1093,Obinna,Amadi,M,RI-009,3/2/1985,Engineer,Current,1
LA-010-1252,Daniel,Ekeinde,F,LA-010,12/24/1982,Software Developer,Savings,1
KN-006-1021,Garba,Hassan,F,KN-006,01/15/1997,Lawyer,Current,0
EN-009-1081,Adaora,Obiekezie,F,EN-009,09/23/1998,Human Resources Specialist,Current,1
LA-001-1226,Albert,Okereke,F,LA-001,12/14/1995,Trader,Current,1
LA-014-1188,Oluwaseyi,Ekundayo,F,LA-014,08/28/1984,Marketing Executive,Current,0
LA-006-1012,Efosa,Aikhomu,M,LA-006,02/13/1995,Software Developer,Current,1
LA-002-1088,Deborah,Oluwatofunmi,M,LA-002,04/14/1994,Welder,Savings,1
LA-014-1056,Omotayo,Adebayo,F,LA-014,11/2/1978,Engineer,Savings,0
KN-008-1189,Adamu,Salisu,M,KN-008,04/21/1995,Mechanic,Current,0
KN-004-1104,Fadila,Muhammad,F,KN-004,2/5/1995,Health Professional,Savings,1
LA-005-1062,Chizoba,Alade,M,LA-005,06/16/1989,Mechanic,Current,1
RI-007-1058,Edidiong,Onwuka,M,RI-007,01/14/1983,Lawyer,Savings,1
KN-004-1186,Halima,Mustapha,M,KN-004,05/30/1987,Trader,Savings,1
LA-009-1269,Akinbiyi,Yusuf,M,LA-009,06/16/1989,Accountant,Current,1
LA-014-1252,Niyi,Nwankwo,M,LA-014,12/26/1985,Construction Worker,Current,1
RI-001-1028,Oladapo,Chukwu,M,RI-001,4/6/1990,Data Analyst,Savings,1
FC-004-1037,Adedeji,Aikhomu,F,FC-004,10/25/1987,Lawyer,Current,1
LA-005-1076,Oluwasegun,Alao,F,LA-005,10/14/1987,Health Professional,Savings,1
RI-007-1098,Tonia,Peterside,F,RI-007,11/14/1997,Health Professional,Savings,1
EN-003-1022,Ugochukwu,Okezie,M,EN-003,4/8/1996,Lawyer,Current,1
EN-008-1075,Chidiebere,Ibe,F,EN-008,10/12/1994,Manager,Savings,1
EN-007-1035,Nkemjika,Obi,F,EN-007,8/3/1998,Manager,Current,1
FC-005-1010,Firdausi,Aisha,M,FC-005,7/3/1997,Factory Worker,Savings,1
EN-007-1025,Kelechi,Nnaji,M,EN-007,02/27/1985,Electrician,Savings,1
FC-001-1012,Abdulkadir,Haruna,M,FC-001,02/26/1990,Carpenter,Savings,1
LA-015-1052,Oluwalonimi,Akpan,F,LA-015,01/20/2000,Student,Savings,0
LA-002-1145,Elijah,Akinwale,F,LA-002,09/26/1986,Software Developer,Savings,1
EN-004-1010,Chioma,Ibe,F,EN-004,01/19/1980,Manager,Savings,1
RI-002-1086,Chibuzor,Chukwuemeka,M,RI-002,08/26/1985,Accountant,Current,0
KN-010-1167,Rukayat,Mustapha,F,KN-010,6/2/1996,Lawyer,Current,1
KN-006-1171,Nafisa,Nura,M,KN-006,7/11/2003,Accountant,Savings,1
FC-002-1045,Agnes,Eko,M,FC-002,12/31/1998,Data Analyst,Savings,1
EN-004-1054,Chioma,Ezeudu,M,EN-004,7/6/1984,Electrician,Current,1
LA-009-1143,Opeyemi,Ademola,M,LA-009,4/11/1995,Truck Driver,Current,1
LA-012-1063,Oluwaseun,Alade,F,LA-012,4/2/2000,Student,Savings,1
RI-007-1086,Chiamaka,Okeke,F,RI-007,12/19/1985,Data Analyst,Savings,1
EN-006-1073,Chukwuemeka,Ike,F,EN-006,05/15/1996,Data Analyst,Current,0
EN-008-1018,Amaka,Obi,F,EN-008,10/18/2001,Marketing Executive,Current,1
EN-007-1063,Chigozie,Onyejekwe,F,EN-007,11/27/1995,Data Analyst,Savings,1
EN-007-1016,Chidiebere,Iloka,M,EN-007,03/31/2000,Lawyer,Current,0
EN-008-1011,Ugochukwu,Obi,M,EN-008,2/12/2006,Student,Savings,1
KN-002-1104,Umar,Lawal,F,KN-002,03/19/1989,Lawyer,Current,1
RI-007-1072,Peace,Olawale,M,RI-007,02/17/2000,Student,Savings,0
FC-002-1017,Sadiq,Sadiq,M,FC-002,03/19/1992,Engineer,Current,0
LA-011-1169,Deborah,Ibrahim,F,LA-011,8/1/1996,Software Developer,Current,1
LA-010-1203,Bertha,Nkechi,M,LA-010,7/11/1997,Software Developer,Savings,1
RI-006-1053,Henry,Akpobari,M,RI-006,7/11/1989,Farmer,Current,1
LA-011-1200,Aladejobi,Akpan,M,LA-011,8/6/1985,Electrician,Savings,1
LA-010-1137,Amos,Oluwadare,M,LA-010,10/13/1987,Mechanic,Current,1
LA-005-1250,Oluwayemisi,Adebowale,F,LA-005,06/24/1994,Engineer,Savings,1
LA-004-1182,Nkechi,Akinwale,M,LA-004,7/10/1998,Student,Savings,0
EN-007-1067,Ikechukwu,Okereke,M,EN-007,07/18/1991,Engineer,Savings,1
LA-003-1050,Fiyinfoluwa,Amosun,M,LA-003,08/28/1987,Mechanic,Savings,1
RI-008-1069,Godwin,Pepple,F,RI-008,05/28/1999,Engineer,Current,1
EN-008-1006,Ngozi,Obi,F,EN-008,05/15/1995,Engineer,Current,1
FC-004-1015,Firdausi,Fatima,M,FC-004,11/4/1997,Data Analyst,Savings,1
RI-010-1021,Chioma,Amadi,F,RI-010,5/2/1997,Human Resources Specialist,Current,1
KN-005-1073,Abubakar,Usman,M,KN-005,11/8/1995,Farmer,Current,1
FC-006-1001,Ayodele,Adeleke,M,FC-006,5/9/2001,Student,Savings,1
FC-004-1009,Mariam,Maryam,F,FC-004,06/16/1997,Health Professional,Current,1
LA-008-1027,Oluwatobi,Ogbu,M,LA-008,1/2/2007,Student,Savings,1
LA-011-1257,Omolara,Adebisi,F,LA-011,09/23/1989,Software Developer,Current,1
KN-005-1130,Mustapha,Farouk,F,KN-005,8/1/1997,Marketing Executive,Current,0
FC-001-1046,Destiny,Chukwu,F,FC-001,07/20/1994,Trader,Savings,1
LA-004-1159,Boluwatife,Adesina,F,LA-004,11/17/1987,Human Resources Specialist,Savings,1
LA-013-1113,Beatrice,Aikhomu,M,LA-013,1/11/2002,Student,Savings,1
EN-005-1044,Adaobi,Ibe,M,EN-005,4/8/1991,Engineer,Savings,1
LA-005-1264,Charles,Akande,F,LA-005,06/16/1998,Accountant,Current,0
KN-006-1073,Habiba,Yusuf,M,KN-006,2/1/1997,Trader,Current,1
LA-012-1085,Dinah,Bello,M,LA-012,04/20/1989,Software Developer,Savings,1
FC-006-1017,Nasiru,Maryam,M,FC-006,02/14/1996,Trader,Savings,1
LA-015-1128,Azeez,Eze,F,LA-015,09/22/1991,Engineer,Current,1
EN-007-1056,Chiagozie,Mbadiwe,F,EN-007,4/11/1985,Manager,Current,0
KN-004-1087,Mustapha,Sani,F,KN-004,9/11/1996,Engineer,Current,1
FC-002-1048,Seun,Nwachukwu,M,FC-002,3/2/1984,Manager,Savings,1
FC-006-1015,Mustapha,Rukayya,M,FC-006,10/20/1980,Factory Worker,Current,1
LA-007-1081,Cynthia,Ojo,M,LA-007,12/14/1994,Human Resources Specialist,Savings,0
KN-010-1032,Aisha,Abubakar,F,KN-010,04/23/1991,Health Professional,Current,1
RI-005-1052,Mercy,Briggs,F,RI-005,04/13/2003,Engineer,Current,0
LA-009-1084,Christopher,Eze,M,LA-009,10/3/1996,Human Resources Specialist,Current,0
KN-010-1119,Abdulaziz,Bala,F,KN-010,01/15/2001,Student,Savings,1
EN-007-1043,Obioma,Ezeokeke,M,EN-007,11/22/1988,Welder,Savings,1
KN-005-1139,Musa,Usman,F,KN-005,3/8/1987,Lawyer,Current,1
KN-009-1039,Abdulrahman,Yusuf,M,KN-009,2/7/1990,Factory Worker,Current,0
KN-001-1180,Ahmed,Haruna,F,KN-001,08/28/1982,Human Resources Specialist,Savings,1
LA-001-1205,Oluwatosin,Asalu,M,LA-001,12/21/1995,Factory Worker,Savings,1
KN-004-1162,Abdulaziz,Hauwa,M,KN-004,3/1/1987,Mechanic,Savings,1
KN-009-1193,Umar,Zainab,F,KN-009,10/1/1997,Marketing Executive,Savings,1
RI-005-1013,Ebuka,Aluko,M,RI-005,12/2/1998,Student,Savings,1
KN-009-1131,Aisha,Mustapha,F,KN-009,11/9/1993,Health Professional,Savings,1
KN-006-1180,Usman,Khadija,F,KN-006,03/28/1978,Marketing Executive,Current,1
KN-005-1185,Ahmad,Salma,F,KN-005,11/13/2003,Lawyer,Savings,1
LA-003-1035,Bimpe,Akintoye,F,LA-003,03/15/1988,Marketing Executive,Current,0
KN-005-1216,Hauwa,Rukayya,F,KN-005,7/12/1979,Engineer,Savings,1
LA-009-1110,Chinenye,Oluwadamilola,F,LA-009,05/13/2001,Student,Savings,1
RI-010-1048,David,Obinna,F,RI-010,08/13/1999,Student,Savings,1
RI-006-1105,Chidubem,Ibezim,M,RI-006,4/2/1997,Welder,Savings,1
KN-002-1182,Fadila,Rabi,M,KN-002,2/6/1988,Engineer,Current,1
FC-005-1009,Ismaila,Rukayya,M,FC-005,1/3/1991,Trader,Savings,1
LA-015-1142,Dayo,Abiola,M,LA-015,8/1/1979,Marketing Executive,Current,1
LA-015-1085,Omobolanle,Nnamdi,F,LA-015,11/26/2000,Engineer,Savings,1
KN-008-1084,Aliyu,Yakubu,F,KN-008,10/6/1993,Trader,Savings,1
KN-007-1053,Abdulaziz,Farouq,F,KN-007,10/2/2003,Student,Savings,1
LA-015-1087,Chikamso,Adewale,M,LA-015,11/27/2003,Student,Savings,1
EN-002-1010,Nkemjika,Onyeka,F,EN-002,7/5/1991,Trader,Savings,1
KN-008-1050,Amina,Ibrahim,F,KN-008,1/11/1997,Marketing Executive,Savings,1
EN-008-1021,Ifeanyichukwu,Nwankwo,M,EN-008,12/25/1999,Student,Savings,1
FC-004-1029,Daniella,Okonkwo,M,FC-004,08/25/1979,Accountant,Savings,1
LA-004-1165,Oluwatobiloba,Eko,M,LA-004,07/20/2000,Human Resources Specialist,Current,0
LA-004-1265,Alice,Adesina,M,LA-004,6/10/1987,Engineer,Current,0
KN-008-1136,Fati,Danjuma,M,KN-008,11/1/1993,Carpenter,Savings,1
LA-007-1073,Asabe,Afolayan,M,LA-007,7/4/1995,Marketing Executive,Savings,0
EN-003-1075,Oluoma,Obasi,M,EN-003,02/14/1996,Data Analyst,Savings,1
LA-011-1101,Edidiong,Okoro,F,LA-011,02/20/1990,Engineer,Savings,0
LA-011-1236,Rukayat,Omolola,M,LA-011,6/6/1998,Student,Savings,1
EN-009-1035,Ikechukwu,Madu,F,EN-009,06/20/2009,Student,Savings,1
EN-004-1016,Onyinye,Ibe,F,EN-004,10/2/1980,Health Professional,Current,1
KN-002-1193,Rukayya,Salma,F,KN-002,3/5/1981,Health Professional,Savings,1
LA-009-1225,Ebiere,Omobolanle,M,LA-009,1/6/1992,Plumber,Savings,1
LA-015-1061,Aluko,Onyeka,M,LA-015,5/1/1990,Lawyer,Current,1
EN-001-1044,Chigozie,Ugwu,F,EN-001,06/18/1993,Engineer,Savings,1
LA-012-1164,Boluwatife,Adekunle,F,LA-012,02/18/1997,Lawyer,Savings,1
EN-002-1073,Ozioma,Agu,F,EN-002,3/9/1999,Student,Savings,1
KN-006-1020,Umar,Aliyu,F,KN-006,02/27/1998,Human Resources Specialist,Current,0
EN-005-1063,Nwabueze,Madu,M,EN-005,9/12/1989,Accountant,Savings,0
LA-010-1276,Bolaji,Okonkwo,F,LA-010,12/21/2001,Health Professional,Current,1
KN-009-1072,Rukayya,Danjuma,F,KN-009,7/7/1987,Trader,Current,1
LA-013-1185,Adebowale,Onwuka,F,LA-013,12/31/1990,Human Resources Specialist,Current,1
FC-003-1019,Habiba,Abdulsalam,F,FC-003,05/21/2001,Trader,Savings,1
KN-005-1196,Abdulsalam,Ahmed,F,KN-005,12/30/2002,Trader,Current,1
KN-006-1163,Garba,Zainab,M,KN-006,03/27/2001,Trader,Savings,1
EN-009-1070,Chinonso,Ojukwu,F,EN-009,02/27/1995,Software Developer,Savings,1
EN-002-1027,Uchechukwu,Nwosu,F,EN-002,07/28/1991,Accountant,Savings,1
EN-004-1087,Adaobi,Uzor,M,EN-004,03/18/1994,Plumber,Savings,1
LA-007-1146,Adewunmi,Adewale,M,LA-007,9/2/1994,Data Analyst,Current,1
LA-008-1223,Chidieze,Omobolanle,F,LA-008,12/11/1996,Lawyer,Current,1
EN-002-1001,Ugochukwu,Okafor,M,EN-002,08/15/2008,Student,Savings,1
FC-006-1005,Chukwuemeka,Okoro,M,FC-006,7/10/2001,Student,Savings,1
FC-001-1029,Danladi,Lawal,F,FC-001,7/7/1992,Trader,Current,1
LA-004-1045,Oluwasegun,Emeka,M,LA-004,08/26/1988,Plumber,Savings,1
FC-006-1016,Bashir,Rakiya,M,FC-006,05/28/1997,Welder,Savings,1
LA-006-1260,Pelumi,Okonkwo,M,LA-006,6/6/1988,Health Professional,Savings,0
KN-001-1019,Salma,Ibrahim,M,KN-001,06/28/2001,Carpenter,Current,1
RI-004-1047,Chinonso,Obi,F,RI-004,1/9/1998,Lawyer,Current,1
KN-006-1014,Umar,Mohammed,F,KN-006,8/10/1980,Health Professional,Current,1
EN-009-1083,Obinna,Onyebuchi,F,EN-009,8/9/1994,Software Developer,Savings,1
RI-001-1044,Onyekachi,Briggs,F,RI-001,3/9/2003,Student,Savings,0
LA-001-1211,Idris,Onyeka,M,LA-001,3/5/2002,Data Analyst,Savings,1
LA-002-1131,Chuma,Okoro,M,LA-002,6/5/1997,Farmer,Current,1
EN-003-1054,Chinwe,Ibeh,M,EN-003,12/1/2001,Student,Savings,1
EN-007-1092,Nnamdi,Madu,F,EN-007,5/7/1987,Trader,Savings,0
RI-008-1046,Oluwakemi,Akpobari,M,RI-008,6/8/1997,Construction Worker,Current,1
RI-009-1028,Nwakaego,Adeyemo,F,RI-009,3/7/1985,Accountant,Current,1
LA-009-1220,Ayo,Makinde,M,LA-009,09/16/2009,Student,Savings,0
KN-009-1083,Bello,Adamu,M,KN-009,03/18/1991,Truck Driver,Current,1
KN-010-1120,Yusuf,Ahmed,F,KN-010,6/6/1996,Health Professional,Current,1
EN-008-1041,Uchenna,Uzor,M,EN-008,1/5/1992,Marketing Executive,Current,1
RI-001-1120,Ezekiel,Pepple,F,RI-001,2/10/1990,Health Professional,Savings,1
EN-007-1075,Chijioke,Obi,M,EN-007,3/5/1985,Truck Driver,Current,1
FC-005-1021,Maryam,Zara,M,FC-005,12/10/1996,Factory Worker,Savings,1
EN-005-1076,Uchenna,Nnamdi,F,EN-005,12/20/1995,Data Analyst,Current,1
LA-001-1148,Mofoluwake,Obi,F,LA-001,09/25/1994,Marketing Executive,Savings,1
EN-001-1056,Chibuzo,Onyebuchi,F,EN-001,03/30/1990,Accountant,Current,1
KN-004-1064,Fati,Abubakar,F,KN-004,4/6/1989,Trader,Current,1
EN-008-1033,Nnamdi,Mbah,M,EN-008,11/19/1994,Manager,Savings,0
RI-007-1024,Oluwakemi,Brown,M,RI-007,04/19/1980,Plumber,Current,1
LA-011-1090,Ayo,Nkechi,F,LA-011,04/21/1996,Human Resources Specialist,Current,1
EN-009-1075,Nneka,Ekwueme,M,EN-009,08/30/2002,Mechanic,Current,1
KN-008-1115,Rabi,Musa,F,KN-008,04/19/2003,Human Resources Specialist,Current,0
EN-006-1067,Chibuzo,Uche,F,EN-006,9/2/1998,Trader,Current,1
EN-004-1024,Ikenna,Ani,M,EN-004,4/2/1988,Lawyer,Savings,1
KN-003-1007,Usman,Mohammed,M,KN-003,12/1/1986,Lawyer,Current,1
EN-009-1087,Obinna,Okoli,F,EN-009,5/7/1998,Health Professional,Current,0
RI-002-1080,Olufunke,Peterside,F,RI-002,02/25/1986,Trader,Current,1
LA-013-1004,Benjamin,Obi,M,LA-013,1/7/1988,Software Developer,Current,1
KN-002-1248,Abdulaziz,Hafsatu,F,KN-002,10/3/2001,Student,Savings,1
KN-003-1152,Abdulkadir,Firdausi,M,KN-003,11/13/1989,Engineer,Savings,0
LA-010-1270,Ahmed,Ugwu,M,LA-010,07/16/2003,Student,Savings,1
KN-005-1175,Abdulsalam,Fatima,M,KN-005,05/13/1990,Lawyer,Current,1
LA-004-1036,Olamide,Adegbite,M,LA-004,4/12/1986,Truck Driver,Savings,1
FC-002-1028,Ibrahim,Rukayya,M,FC-002,10/10/1991,Construction Worker,Current,1
EN-009-1062,Nwabueze,Amaechi,M,EN-009,12/3/2001,Student,Savings,1
FC-004-1007,Chiamaka,Onuoha,F,FC-004,5/1/1978,Marketing Executive,Savings,0
EN-008-1055,Ngozi,Madu,M,EN-008,09/28/1978,Lawyer,Savings,1
KN-003-1096,Maryam,Ahmad,F,KN-003,07/20/1981,Lawyer,Savings,0
LA-009-1169,Ahmed,Okoye,M,LA-009,7/11/2003,Accountant,Current,0
RI-001-1128,Amarachi,Akobo,M,RI-001,8/8/2001,Factory Worker,Current,1
KN-002-1210,Mustapha,Shehu,M,KN-002,08/18/1987,Farmer,Current,1
RI-008-1013,Chidiebere,Okafor,M,RI-008,07/24/2001,Student,Savings,0
LA-015-1200,Oluwapelumi,Adetokunbo,F,LA-015,5/7/1993,Software Developer,Current,1
KN-009-1105,Abdulsalam,Lawal,M,KN-009,11/1/1991,Engineer,Current,1
LA-003-1025,Olumide,Aluko,F,LA-003,3/3/1989,Trader,Savings,1
EN-009-1041,Clifford,Azubuike,M,EN-009,11/24/2001,Data Analyst,Current,1
EN-002-1009,Chiwendu,Onyejekwe,F,EN-002,12/23/1991,Engineer,Current,1
EN-001-1049,Ndubuisi,Okeke,F,EN-001,6/10/1985,Health Professional,Savings,1
EN-002-1028,Uchenna,Okoli,F,EN-002,12/20/2002,Software Developer,Savings,1
LA-004-1090,Chukwuemeka,Adeolu,F,LA-004,4/5/2002,Engineer,Current,1
EN-006-1098,Chidinma,Ezeugwu,M,EN-006,4/7/1993,Trader,Current,1
FC-002-1013,Ayodeji,Adeyemo,M,FC-002,11/1/1987,Carpenter,Current,1
EN-008-1070,Ebuka,Okoli,M,EN-008,8/10/1997,Lawyer,Savings,1
KN-002-1123,Tijjani,Adamu,F,KN-002,08/23/2003,Trader,Current,1
KN-008-1005,Maryam,Usman,F,KN-008,07/15/1986,Health Professional,Savings,1
FC-002-1039,Oluwatofunmi,Eze,F,FC-002,04/15/1986,Health Professional,Current,1
EN-009-1085,Chikaodi,Nweke,F,EN-009,2/4/1988,Manager,Current,1
RI-007-1087,Juliet,Nnamani,M,RI-007,11/3/2001,Trader,Current,1
KN-007-1099,Abdullahi,Abdulrahmon,M,KN-007,09/24/1984,Construction Worker,Current,1
LA-013-1123,Qudus,Adeyemi,M,LA-013,07/25/1998,Student,Savings,0
RI-010-1034,Adaeze,Okafor,F,RI-010,08/26/1998,Engineer,Current,1
KN-009-1183,Tijjani,Habiba,M,KN-009,10/6/1997,Marketing Executive,Current,1
EN-009-1038,Obinna,Okechukwu,M,EN-009,09/30/1998,Farmer,Savings,0
EN-003-1005,Nneka,Okeke,F,EN-003,09/28/1987,Human Resources Specialist,Savings,1
FC-001-1019,Sadiq,Fati,F,FC-001,02/24/1996,Engineer,Current,0
LA-013-1197,Wuraola,Okereke,M,LA-013,02/24/1993,Mechanic,Current,1
LA-002-1070,Olumide,Olatunji,M,LA-002,10/22/1993,Factory Worker,Savings,1
LA-007-1246,Jideofor,Ilelaboye,F,LA-007,10/5/1995,Marketing Executive,Current,1
RI-002-1030,Onyeka,Briggs,M,RI-002,11/26/1998,Student,Savings,1
LA-001-1012,Diana,Chukwu,F,LA-001,03/13/1999,Engineer,Savings,1
LA-009-1028,Bassey,Gbadamosi,M,LA-009,9/12/1995,Accountant,Savings,1
KN-005-1189,Nafisat,Lawal,F,KN-005,11/6/1999,Trader,Current,1
EN-007-1002,Ifeoma,Onyeka,F,EN-007,09/18/1991,Lawyer,Savings,0
RI-001-1023,Chukwudi,Pepple,M,RI-001,11/16/2000,Trader,Current,1
LA-008-1208,Nnamdi,Ajayi,F,LA-008,06/27/1992,Manager,Current,1
RI-007-1029,Isaac,Akpobari,M,RI-007,08/31/1987,Software Developer,Current,1
RI-009-1092,Adaobi,Onwuka,F,RI-009,05/22/1999,Student,Savings,1
KN-002-1080,Usman,Abdullahi,F,KN-002,12/15/1994,Lawyer,Current,1
FC-001-1039,Olaniyi,Sanyaolu,M,FC-001,04/27/1997,Accountant,Savings,0
LA-005-1087,Benedict,Okeke,F,LA-005,08/27/1991,Software Developer,Savings,1
KN-006-1233,Abdulsalam,Umaru,M,KN-006,9/3/1995,Carpenter,Current,0
RI-005-1097,Oluwatosin,Alero,F,RI-005,12/7/1999,Student,Savings,1
LA-003-1193,Caleb,Ebiowei,F,LA-003,5/12/1995,Human Resources Specialist,Current,1
EN-001-1103,Uchechi,Ezeudu,M,EN-001,11/20/1986,Mechanic,Current,1
EN-008-1036,Emeka,Eze,F,EN-008,8/9/1997,Health Professional,Savings,1
EN-005-1022,Chikaodili,Okonkwo,M,EN-005,1/12/1986,Lawyer,Savings,1
EN-006-1079,Kelechi,Udeh,M,EN-006,11/16/1987,Lawyer,Savings,1
LA-011-1287,Adetokunbo,Gbenga,M,LA-011,05/15/1997,Farmer,Current,1
KN-002-1235,Mariam,Fadila,M,KN-002,02/22/1985,Engineer,Savings,1
EN-007-1044,Obiajulu,Obioha,M,EN-007,4/4/1990,Carpenter,Savings,1
FC-003-1013,Hassan,Abdulsalam,M,FC-003,1/2/1999,Accountant,Savings,1
FC-006-1012,Sadiya,Firdausi,F,FC-006,12/25/1993,Human Resources Specialist,Savings,1
RI-006-1064,Precious,Wike,F,RI-006,4/9/1994,Accountant,Savings,0
LA-005-1039,Alfred,Adebanjo,M,LA-005,1/3/1987,Human Resources Specialist,Current,1
KN-001-1007,Rabi,Abdullahi,F,KN-001,8/9/1987,Marketing Executive,Savings,1
FC-003-1014,Nafisa,Firdausi,M,FC-003,12/10/1978,Electrician,Current,1
FC-005-1029,Dinah,Oni,F,FC-005,11/2/1997,Engineer,Savings,1
KN-006-1207,Ismaila,Hafsatu,M,KN-006,12/13/1985,Factory Worker,Savings,0
LA-006-1164,Boluwatife,Ojo,F,LA-006,07/13/2002,Accountant,Current,1
RI-002-1063,Chukwuemeka,Okeke,M,RI-002,9/8/1987,Software Developer,Savings,1
EN-006-1060,Chikaodili,Ekwueme,F,EN-006,08/15/1987,Marketing Executive,Savings,1
KN-009-1015,Ali,Mohammed,M,KN-009,08/25/1996,Welder,Savings,0
FC-004-1042,Adedoyin,Adetayo,M,FC-004,07/28/1983,Factory Worker,Savings,1
LA-004-1014,Morounkola,Adekunle,F,LA-004,1/3/1979,Human Resources Specialist,Current,0
LA-009-1189,Oluwaseun,Ayodele,M,LA-009,5/4/2003,Student,Savings,1
FC-001-1006,Olabisi,Afolabi,F,FC-001,10/29/1979,Human Resources Specialist,Current,0
FC-004-1011,Abdullahi,Rukayat,M,FC-004,1/5/1980,Marketing Executive,Current,1
EN-009-1026,Emeka,Madu,M,EN-009,1/8/1996,Engineer,Savings,1
EN-005-1011,Oluwakemi,Adebayo,F,EN-005,02/27/1986,Data Analyst,Current,0
EN-003-1040,Ifeanyi,Agu,M,EN-003,09/13/1995,Software Developer,Savings,0
KN-009-1023,Amina,Bello,M,KN-009,11/5/1995,Human Resources Specialist,Current,1
RI-008-1056,Chiamaka,Onwuka,M,RI-008,5/11/1991,Manager,Current,0
LA-011-1001,Adigun,Akinwale,M,LA-011,02/18/1979,Electrician,Savings,0
LA-013-1116,Ayodele,Abiola,F,LA-013,4/4/1978,Software Developer,Current,1
KN-010-1172,Bashir,Amina,F,KN-010,5/6/1988,Marketing Executive,Current,0
EN-005-1006,Onyedikachi,Uzor,M,EN-005,6/7/1991,Construction Worker,Current,1
KN-001-1072,Haruna,Umaru,M,KN-001,4/2/1999,Construction Worker,Current,1
FC-003-1002,Ibrahim,Bello,M,FC-003,1/8/1983,Accountant,Savings,1
FC-004-1024,Aisha,Rabi,F,FC-004,10/25/1986,Marketing Executive,Savings,1
EN-004-1077,Okechukwu,Chukwuma,F,EN-004,07/22/1993,Trader,Savings,0
LA-006-1124,Lola,Adeyemi,M,LA-006,10/29/1978,Construction Worker,Savings,1
EN-001-1099,Ugochukwu,Okonkwo,F,EN-001,12/1/1989,Accountant,Savings,1
FC-006-1019,Fadila,Nura,F,FC-006,4/2/1997,Marketing Executive,Current,0
EN-009-1086,Ifunanya,Okafor,F,EN-009,08/19/1994,Trader,Savings,1
FC-006-1009,Usman,Fatima,M,FC-006,11/28/2002,Student,Savings,1
LA-004-1276,Omolabake,Okafor,F,LA-004,10/6/1982,Data Analyst,Savings,1
LA-012-1190,Olumide,Oluwayemisi,F,LA-012,4/8/2003,Student,Savings,0
RI-010-1039,Oluwakemi,Pepple,M,RI-010,04/20/1997,Human Resources Specialist,Savings,1
EN-001-1042,Chizoba,Okafor,F,EN-001,9/11/1987,Engineer,Savings,1
KN-006-1211,Zara,Halima,F,KN-006,08/28/1986,Human Resources Specialist,Savings,1
KN-007-1091,Danjuma,Ahmad,F,KN-007,6/1/1997,Health Professional,Savings,0
KN-005-1098,Ruqayya,Ahmad,F,KN-005,4/9/2001,Trader,Savings,1
EN-001-1005,Ogechi,Obiekwe,F,EN-001,11/5/1998,Software Developer,Current,1
FC-004-1040,Dorcas,Oluwaseun,F,FC-004,4/10/1996,Health Professional,Current,0
LA-012-1108,Victoria,Nwachukwu,M,LA-012,05/14/2003,Marketing Executive,Savings,1
LA-009-1275,Danjuma,Adegbite,F,LA-009,8/3/2000,Lawyer,Savings,1
RI-001-1050,Collins,Peterside,M,RI-001,9/1/1995,Mechanic,Savings,1
RI-001-1033,Fidelis,Wobo,F,RI-001,12/5/1985,Trader,Savings,1
FC-004-1004,Amarachi,Okoro,F,FC-004,10/29/1992,Human Resources Specialist,Savings,1
EN-009-1059,Ngozi,Okolie,M,EN-009,11/18/1992,Mechanic,Savings,0
LA-004-1120,Nkele,Nwachukwu,M,LA-004,4/7/1992,Engineer,Current,1
RI-008-1004,Chinonso,Amadi,F,RI-008,04/25/2000,Marketing Executive,Savings,1
RI-003-1111,Oladapo,Okpala,M,RI-003,08/23/1988,Software Developer,Current,1
LA-015-1018,Boniface,Asalu,F,LA-015,02/27/1992,Data Analyst,Savings,1
RI-002-1064,Ihuoma,Okocha,M,RI-002,03/24/1992,Accountant,Current,1
KN-006-1201,Zara,Khadija,F,KN-006,09/13/1989,Engineer,Current,1
FC-006-1003,Olamide,Adekunle,M,FC-006,3/1/1980,Welder,Savings,1
KN-001-1015,Aisha,Yusuf,M,KN-001,1/2/1987,Accountant,Current,1
